"source_file","export_month","trade_date","hour_index","hour_window","raw_value","raw_unit_label","contains_credentials"
"1、交易计算表2月.xls","2026-02","2026-02-07","10","09:00-10:00","79938","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","11","10:00-11:00","90231","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","12","11:00-12:00","77075","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","13","12:00-13:00","90937","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","14","13:00-14:00","97982","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","15","14:00-15:00","75213","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","16","15:00-16:00","86736","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","17","16:00-17:00","87315","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","18","17:00-18:00","83650","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","19","18:00-19:00","88171","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","20","19:00-20:00","94422","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","21","20:00-21:00","80099","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","22","21:00-22:00","80544","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","23","22:00-23:00","78022","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-07","24","23:00-24:00","64310","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","1","00:00-01:00","37734","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","2","01:00-02:00","27920","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","3","02:00-03:00","27651","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","4","03:00-04:00","32857","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","5","04:00-05:00","34619","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","6","05:00-06:00","49962","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","7","06:00-07:00","76150","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","8","07:00-08:00","89318","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","9","08:00-09:00","90302","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","10","09:00-10:00","104439","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","11","10:00-11:00","72855","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","12","11:00-12:00","92286","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","13","12:00-13:00","84446","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","14","13:00-14:00","88789","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","15","14:00-15:00","81098","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","16","15:00-16:00","87434","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","17","16:00-17:00","90028","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","18","17:00-18:00","94946","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","19","18:00-19:00","87411","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","20","19:00-20:00","88380","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","21","20:00-21:00","93348","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","22","21:00-22:00","79507","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","23","22:00-23:00","69719","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-06","24","23:00-24:00","61830","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","1","00:00-01:00","29343","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","2","01:00-02:00","33352","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","3","02:00-03:00","38798","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","4","03:00-04:00","27798","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","5","04:00-05:00","31226","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","6","05:00-06:00","57316","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","7","06:00-07:00","68648","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","8","07:00-08:00","87136","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","9","08:00-09:00","99470","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","10","09:00-10:00","90392","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","11","10:00-11:00","80377","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","12","11:00-12:00","87042","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","13","12:00-13:00","79710","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","14","13:00-14:00","79451","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","15","14:00-15:00","81840","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","16","15:00-16:00","90705","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","17","16:00-17:00","80681","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","18","17:00-18:00","85460","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","19","18:00-19:00","106744","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","20","19:00-20:00","71416","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","21","20:00-21:00","86888","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","22","21:00-22:00","83971","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","23","22:00-23:00","71195","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-05","24","23:00-24:00","50177","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","1","00:00-01:00","33396","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","2","01:00-02:00","37331","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","3","02:00-03:00","29761","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","4","03:00-04:00","35817","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","5","04:00-05:00","33918","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","6","05:00-06:00","47736","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","7","06:00-07:00","76346","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","8","07:00-08:00","93846","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","9","08:00-09:00","90623","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","10","09:00-10:00","88329","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","11","10:00-11:00","92322","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","12","11:00-12:00","83042","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","13","12:00-13:00","77605","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","14","13:00-14:00","79076","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","15","14:00-15:00","82655","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","16","15:00-16:00","75099","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","17","16:00-17:00","95053","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","18","17:00-18:00","86221","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","19","18:00-19:00","98407","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","20","19:00-20:00","90357","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","21","20:00-21:00","76629","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","22","21:00-22:00","77723","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","23","22:00-23:00","75341","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-04","24","23:00-24:00","55231","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","1","00:00-01:00","30905","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","2","01:00-02:00","37837","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","3","02:00-03:00","35982","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","4","03:00-04:00","27679","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","5","04:00-05:00","38495","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","6","05:00-06:00","53176","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","7","06:00-07:00","76892","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","8","07:00-08:00","87864","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","9","08:00-09:00","96256","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","10","09:00-10:00","93987","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","11","10:00-11:00","85114","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","12","11:00-12:00","80784","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","13","12:00-13:00","77287","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","14","13:00-14:00","82983","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","15","14:00-15:00","83044","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","16","15:00-16:00","82931","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","17","16:00-17:00","93813","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","18","17:00-18:00","81925","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","19","18:00-19:00","99266","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","20","19:00-20:00","89954","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","21","20:00-21:00","83349","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","22","21:00-22:00","77236","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","23","22:00-23:00","75146","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-03","24","23:00-24:00","46058","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","1","00:00-01:00","35093","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","2","01:00-02:00","35046","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","3","02:00-03:00","27722","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","4","03:00-04:00","32164","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","5","04:00-05:00","43836","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","6","05:00-06:00","39083","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","7","06:00-07:00","77231","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","8","07:00-08:00","103462","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","9","08:00-09:00","87848","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","10","09:00-10:00","96894","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","11","10:00-11:00","87606","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","12","11:00-12:00","80762","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","13","12:00-13:00","89159","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","14","13:00-14:00","75027","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","15","14:00-15:00","84909","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","16","15:00-16:00","85009","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","17","16:00-17:00","93447","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","18","17:00-18:00","89129","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","19","18:00-19:00","97420","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","20","19:00-20:00","78971","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","21","20:00-21:00","90803","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","22","21:00-22:00","74222","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","23","22:00-23:00","74632","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-02","24","23:00-24:00","52009","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","1","00:00-01:00","33742","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","2","01:00-02:00","36876","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","3","02:00-03:00","32620","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","4","03:00-04:00","22973","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","5","04:00-05:00","45749","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","6","05:00-06:00","48470","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","7","06:00-07:00","69250","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","8","07:00-08:00","86434","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","9","08:00-09:00","75535","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","10","09:00-10:00","86978","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","11","10:00-11:00","83503","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","12","11:00-12:00","81383","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","13","12:00-13:00","86338","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","14","13:00-14:00","78920","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","15","14:00-15:00","83147","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","16","15:00-16:00","93064","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","17","16:00-17:00","83671","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","18","17:00-18:00","84037","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","19","18:00-19:00","93023","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","20","19:00-20:00","90483","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","21","20:00-21:00","73884","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","22","21:00-22:00","72533","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","23","22:00-23:00","89923","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-01","24","23:00-24:00","63634","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","1","00:00-01:00","24994","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","2","01:00-02:00","34102","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","3","02:00-03:00","38516","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","4","03:00-04:00","18311","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","5","04:00-05:00","34833","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","6","05:00-06:00","47575","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","7","06:00-07:00","77905","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","8","07:00-08:00","86481","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","9","08:00-09:00","95366","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","10","09:00-10:00","91972","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","11","10:00-11:00","75214","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","12","11:00-12:00","87421","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","13","12:00-13:00","82695","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","14","13:00-14:00","76552","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","15","14:00-15:00","80066","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","16","15:00-16:00","86642","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","17","16:00-17:00","87392","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","18","17:00-18:00","88059","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表3月.xls","2026-03","2026-03-31","19","18:00-19:00","101245","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
